6435,36,6
1.66118,1.37257,1.24421,0.60368,1.09510,0.81961,0.41346,-0.18465,1.12013,0.83581,0.18916,0.03224,2.33136,1.86113,2.02134,1.07525,1.69573,1.25872,1.12765,0.12592,1.12650,0.88010,0.30190,-0.07701,2.41818,1.86951,2.09408,1.12373,1.41243,1.65698,1.72952,0.91281,1.13968,1.05812,0.84305,0.23590,3,4,1,2,4,4
1.07315,0.80440,0.40310,-0.19013,1.09510,0.81961,0.17340,0.02655,0.82316,0.83581,0.18916,-0.17852,1.66968,1.24838,1.12133,0.12441,1.10473,0.86577,0.29015,-0.08423,1.12650,0.70530,0.30190,-0.23433,1.38721,1.65022,1.73288,0.91309,1.11595,1.04416,0.83147,0.23012,1.13968,0.70747,0.30394,-0.18398,3,4,1,2,4,4
1.07315,0.80440,0.16278,0.02155,0.80012,0.81961,0.17340,-0.18465,1.12013,0.48586,0.18916,-0.17852,1.08151,0.85448,0.28133,-0.08689,1.10473,0.69112,0.29015,-0.24184,1.12650,0.70530,0.30190,-0.07701,1.09265,1.03621,0.82987,0.22851,1.11595,0.69399,0.29265,-0.19000,1.13968,0.70747,0.30394,-0.18398,4,4,1,2,4,3
0.77914,0.80440,0.16278,-0.19013,1.09510,0.47003,0.17340,-0.18465,0.82316,0.48586,-0.05129,-0.33658,1.08151,0.67941,0.28133,-0.24537,1.10473,0.69112,0.29015,-0.08423,0.53207,0.70530,0.30190,-0.07701,1.09265,0.68535,0.28807,-0.19277,1.11595,0.69399,0.29265,-0.19000,1.13968,0.88279,0.30394,-0.18398,4,4,1,2,4,3
1.07315,0.45476,0.16278,-0.19013,0.80012,0.47003,-0.06665,-0.34305,0.82316,0.83581,0.18916,-0.17852,1.08151,0.67941,0.28133,-0.08689,0.51374,0.69112,0.29015,-0.08423,0.53207,0.70530,0.54102,0.13275,1.09265,0.68535,0.28807,-0.19277,1.11595,0.86908,0.29265,-0.19000,0.76657,1.05812,0.60344,0.23590,4,5,1,2,5,3
0.77914,0.45476,-0.07754,-0.34889,0.80012,0.81961,0.17340,-0.18465,0.52620,0.83581,0.18916,-0.17852,0.49335,0.67941,0.28133,-0.08689,0.51374,0.69112,0.52943,0.12592,0.53207,0.88010,1.13881,0.29007,1.09265,0.86078,0.28807,-0.19277,0.74535,1.04416,0.59200,0.23012,0.76657,1.05812,0.60344,0.23590,2,4,1,2,4,3
0.48512,0.80440,0.40310,0.02155,0.50514,0.81961,0.41346,0.23775,0.82316,0.66083,0.42961,-0.17852,0.78743,1.02955,1.12133,0.28288,0.80924,1.25872,1.12765,0.28353,0.82929,1.05491,0.83991,0.13275,0.72445,1.03621,0.82987,0.22851,0.74535,0.86908,0.29265,0.02006,0.76657,0.88279,0.30394,-0.18398,2,3,1,2,3,3
0.48512,0.80440,0.40310,0.23324,0.80012,0.64482,0.41346,-0.18465,0.52620,0.48586,0.18916,-0.33658,0.78743,1.24838,1.12133,0.28288,0.80924,1.04041,0.82854,0.12592,0.82929,0.53049,0.06279,-0.23433,0.72445,0.86078,0.28807,0.01787,0.74535,0.86908,0.29265,-0.19000,0.76657,0.53215,0.06433,-0.18398,3,4,1,2,3,3
0.48512,0.23623,-0.07754,-0.34889,0.50514,0.47003,-0.06665,-0.34305,0.52620,0.66083,0.18916,-0.54733,0.78743,0.50434,0.28133,-0.45667,0.51374,0.34182,0.29015,-0.45199,0.53207,0.53049,0.06279,-0.23433,0.42989,0.33448,-0.19353,-0.40341,0.44887,0.34381,-0.18631,-0.61012,0.76657,0.18151,-0.35498,-0.60387,4,4,3,1,4,2
0.48512,0.45476,-0.07754,-0.34889,0.50514,0.64482,0.17340,-0.55425,0.52620,0.48586,-0.53220,-0.33658,0.49335,0.32927,0.28133,-0.45667,0.51374,0.51647,0.05086,-0.24184,0.53207,0.35569,0.06279,-0.44409,0.42989,0.33448,-0.19353,-0.61405,0.74535,0.16872,-0.36592,-0.61012,0.76657,0.18151,-0.35498,-0.81381,4,4,3,1,4,2
0.48512,0.62958,0.16278,-0.56057,0.50514,0.47003,-0.54677,-0.34305,0.52620,0.26714,-0.29175,-0.33658,0.49335,0.50434,0.04132,-0.24537,0.51374,0.34182,0.05086,-0.45199,0.53207,0.18088,0.06279,-0.44409,0.72445,0.15905,-0.37413,-0.61405,0.74535,0.16872,-0.36592,-0.82018,0.46807,0.18151,-0.17527,-0.60387,4,5,3,1,4,2
0.19111,0.45476,-0.55817,-0.56057,0.21015,0.25154,-0.30671,-0.34305,0.22923,0.26714,-0.05129,-0.33658,0.49335,0.15420,-0.49868,-0.45667,0.51374,0.16718,-0.48753,-0.81975,0.16055,0.18088,-0.71434,-0.65385,0.42989,0.33448,-0.19353,-0.61405,0.44887,0.16872,-0.36592,-0.82018,0.16958,0.18151,-0.59458,-0.81381,3,3,3,1,3,2
0.19111,0.23623,-0.31786,-0.34889,0.21015,0.25154,-0.06665,-0.34305,0.52620,0.48586,-0.05129,-0.33658,0.49335,0.15420,-0.49868,-0.82644,0.14437,0.16718,-0.72682,-0.66214,0.16055,0.00608,-0.71434,-0.81118,0.42989,0.15905,-0.37413,-0.82468,0.15239,0.16872,-0.60539,-0.82018,0.16958,-0.16914,-1.07379,-1.07624,3,3,3,1,3,2
0.48512,0.45476,-0.07754,-0.34889,0.21015,0.07675,-0.54677,-0.55425,-0.06773,0.09216,-0.29175,-0.54733,0.12574,-0.02087,-0.73868,-0.82644,-0.07725,-0.00747,-0.72682,-0.81975,-0.06236,0.00608,-0.71434,-0.81118,0.13532,-0.19181,-1.09653,-1.08798,0.15239,-0.18146,-0.84487,-1.08276,-0.12892,-0.34446,-0.83418,-1.07624,4,4,4,1,3,2
-0.10290,0.06141,-0.79849,-0.77226,-0.08483,0.25154,-0.78682,-0.55425,-0.06773,0.09216,-0.53220,-0.33658,0.12574,-0.02087,-0.73868,-0.82644,-0.07725,-0.00747,-0.72682,-0.81975,-0.06236,0.00608,-0.71434,-0.81118,0.13532,-0.19181,-0.85573,-1.08798,0.15239,-0.35655,-1.08435,-0.82018,0.16958,-0.34446,-1.07379,-1.07624,4,4,4,1,3,2
-0.10290,0.23623,-0.79849,-0.56057,-0.08483,0.07675,-0.54677,-0.34305,-0.06773,0.48586,-0.29175,-0.17852,-0.09482,-0.02087,-0.73868,-0.82644,-0.07725,-0.00747,-0.72682,-0.81975,0.16055,0.00608,-0.71434,-0.65385,0.13532,-0.36724,-1.09653,-0.82468,0.15239,-0.35655,-1.08435,-1.08276,-0.12892,-0.34446,-0.83418,-0.60387,3,4,5,1,3,2
-0.10290,0.06141,-0.55817,-0.34889,-0.08483,0.47003,-0.30671,-0.18465,0.52620,0.48586,0.73018,-0.17852,-0.09482,-0.02087,-0.73868,-0.82644,0.14437,-0.00747,-0.72682,-0.66214,0.53207,0.35569,-0.47522,-0.44409,0.13532,-0.36724,-1.09653,-1.08798,-0.14409,-0.35655,-0.84487,-0.61012,-0.12892,-0.34446,-0.17527,-0.18398,3,4,4,2,3,1
-0.10290,0.45476,-0.31786,-0.19013,0.50514,0.47003,0.71353,-0.18465,0.82316,0.66083,0.42961,0.03224,0.12574,-0.02087,-0.73868,-0.66796,0.51374,0.34182,-0.48753,-0.45199,0.53207,0.53049,0.30190,-0.07701,-0.15924,-0.36724,-0.85573,-0.61405,-0.14409,-0.35655,-0.18631,-0.19000,0.46807,0.00618,-0.17527,0.02596,3,4,3,2,3,1
0.77914,0.45476,0.16278,0.02155,0.80012,0.81961,0.71353,0.23775,1.12013,1.01078,0.97063,0.45374,1.08151,0.85448,0.28133,0.12441,1.10473,0.86577,0.52943,0.12592,1.42372,1.05491,1.13881,0.29007,0.72445,0.68535,0.28807,0.01787,1.11595,0.69399,0.83147,0.23012,1.13968,0.70747,0.60344,0.23590,3,3,1,2,3,3
1.36716,0.97923,0.94381,0.23324,1.39008,1.21288,0.71353,0.44895,1.41710,1.01078,0.97063,0.24299,1.37559,1.02955,1.12133,0.49418,1.40023,1.25872,0.82854,0.28353,1.42372,0.88010,0.83991,0.29007,1.38721,1.03621,0.82987,0.22851,1.41243,1.04416,0.29265,0.23012,1.43818,1.05812,0.60344,0.02596,3,3,1,2,3,3
1.07315,0.62958,0.70349,0.02155,0.80012,0.25154,0.95358,0.23775,1.41710,0.83581,0.42961,0.24299,1.37559,0.85448,0.52133,0.12441,1.10473,0.69112,0.52943,0.12592,1.42372,0.70530,0.30190,0.13275,1.09265,0.68535,0.58907,0.01787,1.41243,0.86908,0.59200,0.23012,1.43818,0.88279,0.60344,0.23590,3,5,1,2,5,4
0.77914,0.23623,0.94381,0.23324,1.39008,0.81961,0.41346,0.23775,1.71406,1.40447,0.73018,0.45374,1.08151,0.67941,0.52133,0.12441,1.40023,0.69112,0.29015,0.12592,1.42372,0.88010,0.83991,0.29007,1.38721,0.86078,0.58907,0.22851,1.41243,0.86908,0.59200,0.23012,1.13968,0.88279,0.84305,0.23590,4,5,1,2,5,3
1.36716,0.80440,0.40310,0.23324,1.68507,1.38767,0.71353,0.44895,1.71406,1.40447,0.97063,0.61180,1.37559,0.67941,0.28133,0.12441,1.40023,0.86577,0.82854,0.28353,1.42372,1.27342,1.13881,0.49983,1.38721,0.86078,0.58907,0.22851,1.11595,0.86908,0.83147,0.23012,1.43818,1.23344,0.84305,0.49833,3,3,1,2,3,3
1.66118,1.37257,0.94381,0.60368,1.68507,1.21288,1.25365,0.44895,1.12013,1.01078,0.73018,0.24299,1.37559,1.24838,1.12133,0.49418,1.40023,1.25872,1.36694,0.28353,1.72094,1.27342,1.73660,0.49983,1.38721,1.21164,0.82987,0.49181,1.78303,1.04416,0.59200,0.49269,1.81130,1.23344,0.84305,0.49833,3,3,1,2,3,3
1.07315,0.97923,0.70349,0.23324,1.09510,0.64482,0.71353,0.23775,1.12013,0.66083,0.42961,0.45374,1.66968,1.24838,0.82133,0.28288,1.40023,0.86577,0.82854,0.12592,2.09246,1.05491,0.83991,0.29007,1.38721,1.21164,1.13088,0.49181,1.78303,1.04416,0.83147,0.23012,1.81130,1.05812,0.84305,0.23590,3,3,1,2,3,3
1.07315,0.62958,0.40310,0.44492,1.09510,0.81961,0.71353,0.23775,1.12013,1.01078,0.73018,0.24299,2.03728,1.02955,0.82133,0.28288,1.69573,1.25872,1.12765,0.49368,1.72094,1.27342,1.13881,0.49983,1.75542,1.03621,0.82987,0.22851,1.78303,1.04416,0.59200,0.23012,1.43818,1.05812,0.60344,0.49833,3,3,1,2,3,3
1.07315,0.80440,0.70349,0.23324,1.09510,0.99440,0.71353,0.23775,1.41710,1.22950,0.97063,0.45374,1.66968,1.24838,1.12133,0.49418,1.69573,1.25872,1.12765,0.49368,1.72094,1.05491,0.83991,0.49983,1.75542,1.03621,0.58907,0.22851,1.41243,1.04416,0.59200,0.49269,1.43818,1.05812,0.60344,0.23590,3,3,1,2,3,3
1.07315,0.97923,0.70349,0.23324,1.39008,1.21288,0.95358,0.44895,1.41710,1.22950,1.27119,0.24299,1.66968,1.24838,1.12133,0.49418,1.69573,1.04041,0.82854,0.49368,1.72094,1.05491,1.13881,0.29007,1.38721,1.03621,0.58907,0.49181,1.41243,1.04416,0.59200,0.23012,1.43818,1.05812,0.60344,0.23590,3,3,1,2,3,3
1.36716,1.19775,0.94381,0.44492,1.39008,1.21288,1.25365,0.23775,1.41710,1.22950,0.97063,0.24299,1.66968,1.02955,0.82133,0.49418,1.69573,1.04041,1.12765,0.28353,1.42372,1.05491,1.13881,0.29007,1.38721,1.03621,0.58907,0.22851,1.41243,1.04416,0.59200,0.23012,1.43818,1.05812,0.60344,0.23590,3,3,1,2,3,3
1.36716,1.19775,0.94381,0.23324,1.68507,0.99440,0.41346,0.23775,1.41710,1.01078,0.42961,0.24299,1.37559,1.02955,1.12133,0.28288,1.40023,1.04041,1.12765,0.28353,1.42372,0.88010,0.54102,0.13275,1.38721,1.03621,0.58907,0.22851,1.41243,0.86908,0.59200,0.23012,1.81130,0.88279,0.60344,0.23590,3,3,1,2,3,3
1.66118,0.97923,0.40310,0.23324,1.39008,0.99440,0.41346,0.23775,1.12013,1.01078,0.73018,0.03224,1.37559,1.02955,1.12133,0.28288,1.40023,0.86577,0.52943,0.12592,1.42372,0.88010,0.83991,0.49983,1.38721,0.86078,0.58907,0.22851,1.78303,0.86908,0.59200,0.23012,1.43818,1.05812,0.60344,0.23590,3,3,1,2,3,3
